3.169292449951171875e+00,1.175723838806152344e+01
2.987852096557617188e+00,1.249860000610351562e+01
2.599788665771484375e+00,1.261689376831054688e+01
3.155591964721679688e+00,1.249015045166015625e+01
2.883680343627929688e+00,1.380362510681152344e+01
2.657608985900878906e-01,2.170089244842529297e+00
3.121085166931152344e-01,2.352789402008056641e+00
1.829838752746582031e+00,8.027532577514648438e+00
3.072560310363769531e+00,1.123053169250488281e+01
3.261354446411132812e+00,1.144257736206054688e+01
1.201239585876464844e+00,6.293544292449951172e+00
1.811161041259765625e+00,7.940128803253173828e+00
3.520019531250000000e+00,1.373599624633789062e+01
3.257438659667968750e+00,1.178060531616210938e+01
6.225795745849609375e-01,3.536005496978759766e+00
2.826086997985839844e+00,1.163953781127929688e+01
3.329637527465820312e+00,1.225336074829101562e+01
3.211076736450195312e+00,1.162769889831542969e+01
4.440913200378417969e-01,2.565207004547119141e+00
1.343631744384765625e-01,1.689279556274414062e+00
2.189035415649414062e+00,8.657270431518554688e+00
2.992063522338867188e+00,1.085934066772460938e+01
3.733289718627929688e+00,1.263331222534179688e+01
3.290519714355468750e+00,1.218390464782714844e+01
2.791600227355957031e+00,1.046708488464355469e+01
1.821913719177246094e+00,8.016159057617187500e+00
1.009710311889648438e+00,5.503683567047119141e+00
1.745812416076660156e+00,7.505303859710693359e+00
1.278064727783203125e+00,6.196233272552490234e+00
1.281343460083007812e+00,5.214479923248291016e+00
2.711018562316894531e+00,1.005392646789550781e+01
2.977580070495605469e+00,1.147049522399902344e+01
2.921241760253906250e+00,1.256102371215820312e+01
3.079669952392578125e+00,1.150618934631347656e+01
2.473510742187500000e+00,9.515233993530273438e+00
-8.796215057373046875e-02,-1.965330839157104492e+00
1.669377326965332031e+00,7.280413150787353516e+00
3.020038604736328125e+00,1.079675292968750000e+01
1.007863044738769531e+00,5.529946804046630859e+00
4.694643020629882812e-01,2.884254932403564453e+00
9.211654663085937500e-01,4.729416370391845703e+00
3.060884475708007812e+00,1.030083084106445312e+01
